viatico_key,commission_request_id,year_num,employee_key,procedure_key,route_key,source_key,start_date_key,end_date_key,commission_days,total_travel_allowance,commission_purpose_raw,purpose_category,quality_note,created_at
10823,2402295,2024,1200,1,406,1,20241006,20241010,4.5,2192651.0,Revisar la conexidad del gasto de los convenios y órdenes de servicio. Revisar el balance económico del contrato. Analizar que los pagos correspondan con las actividades efectivamente realizadas y recibidas.,OTROS,,2026-04-22 20:01:39
10824,2402310,2024,235,1,227,1,20241006,20241010,4.5,1826576.0,"Verificar cumplimiento en Incorporación de equipos proyectos E.cambio de motores y Bombas, Eficiencia energética, Sistema Contra incendios en Caucasia y la Herramienta ILI OFF SHORE, Cambio de motores y Bombas, Mantenimiento de Tanques en Coveñas",OTROS,,2026-04-22 20:01:39
10825,2402353,2024,1245,1,827,1,20241006,20241010,5.0,439898.0,"Cumplimiento del objeto contractual en términos de la utilidad para la comunidad beneficiaria y evaluación de los resultados obtenidos. Contratos 3-1.05.407 2023, 3-1.05.439 2023, 3-1.05.440 2023",OTROS,,2026-04-22 20:01:39
10826,2402451,2024,256,1,90,1,20241006,20241008,2.5,1109404.0,"Realizar visita técnica a Estación de Bomberos y Contrato 174-21 AF DNBC. Visita para la atención Denuncia 2024-341830-80914-D Contrato 454 de 2022 Mejoramiento de la vía Pichuna a Nazareth Fase 2, Leticia - INVIAS.",VISITA,,2026-04-22 20:01:39
10827,2402644,2024,1302,1,827,1,20241006,20241010,5.0,435691.0,"Cumplimiento del objeto contractual en términos de la utilidad para la comunidad beneficiaria y evaluación de los resultados obtenidos contratos, 3-1.05.304-2022,3-1.05.311-2022,3-1.05.467-2022",OTROS,,2026-04-22 20:01:39
10828,2402996,2024,468,1,98,1,20241006,20241010,4.5,2187194.0,"Realizar desplazamiento a los Municpio Since, Corozal, San onofre y Sincelejo con el objeto de realizar visita de obras construidas con recursos del Fondo PRONE en el marco auditoria cumplimiento al MME",AUDITORIA,,2026-04-22 20:01:39
10829,2403094,2024,1653,1,804,1,20241006,20241007,2.0,199552.0,"Realizar visita tecnica, decretada mediante auto No. 166 del 22 03 2023, revision ejecucion contrato de obra No. 00252 2019, verificación estado actual de las redes de acueducto y estaciones de bombeo, dentro del PRF No AC 80233 2023 37518",VISITA,,2026-04-22 20:01:39
10830,2403390,2024,112,1,689,1,20241006,20241006,1.0,114904.0,"Verificar las subsanaciones mencionadas por la entidad mediante oficio GOBOL-25-053543, en respuesta a la comunicacion de las observaciones en el oficio con SIGEDOC 2025EE0178841 comunicadas el 01-09-2024 por la CGR gerencia departamental Bolivar.",OTROS,,2026-04-22 20:01:39
10831,2403409,2024,692,1,864,1,20241006,20241010,5.0,527594.0,"Comprobar el cumplimiento de las actividades contractuales ejecutadas Levantar actas como soporte de la visita contratos MC-023-2023, CD-129-2023, CD-067-2023",VISITA,,2026-04-22 20:01:39
10832,2403662,2024,170,1,871,1,20241006,20241007,1.5,723240.0,"Realizar visita especial, decretada mediante auto No. 936 del 09 07 2024, revision ejecuion del convenio No. 987 de 2017, construccion escenarios deportivos del municipio,dentro del PRF No. 80052 2021 41889",VISITA,,2026-04-22 20:01:39
10833,2403724,2024,1306,1,679,1,20240925,20241006,4.0,368532.0,"Verificar el cumplimiento técnico, administrativo y contractual de los contratos de prestación de servicios y de suministros ejecutados en el municipio de Paipa",OTROS,start_date_gt_end_date,2026-04-22 20:01:39
10834,2403798,2024,147,1,679,1,20240925,20241006,4.0,385778.0,"Verificar el cumplimiento técnico, administrativo y contractual de los contratos de prestación de servicios y de suministros ejecutados en el municipio de Paipa",OTROS,start_date_gt_end_date,2026-04-22 20:01:39
10835,2403971,2024,394,1,98,1,20241006,20241010,4.5,2250398.0,"Realizar desplazamiento a los Municpio Since, Corozal, San onofre y Sincelejo con el objeto de realizar visita de obras construidas con recursos del Fondo PRONE en el marco auditoria cumplimiento al MME",AUDITORIA,,2026-04-22 20:01:39
10836,2401644,2024,1309,1,874,1,20241007,20241010,3.5,1634140.0,"VISITA A LOS HOSPITALES ESPECIALIZADOS GRANJA INTEGRAL DE LERIDA Y REINA SOFIA DE ESPAÑA, PARA REVISAR LA EJECUCION DE CONTRATOS DE SALUD PUBLICA POR 3,018 806 460 CONSTATAR CON SOPORTES ACTIVIDADES DEL PIC CONTRATADAS ESTEN EN LOS TERMNOS PACTADOS",VISITA,,2026-04-22 20:01:39
10837,2402458,2024,1290,1,873,1,20241007,20241014,5.0,367419.0,"Realizar visita técnica en el marco de AC al PDA Quindío, vigencias 2023 y contratos en ejecución o sin liquidar de vigencias anteriores.",VISITA,,2026-04-22 20:01:39
10838,2403081,2024,99,1,188,1,20241007,20241007,1.0,97836.0,"Realizar visita tecnica, decretada mediante auto No. 781 del 10 09 2024, revision ejecucion contrato de obra No. 003 de 2020, construccion y funcionamiento Planta de tratamiento de agua potable del municipio, dentro de la IP No. 80153 2023 47865",VISITA,,2026-04-22 20:01:39
10839,2403563,2024,294,1,49,1,20241008,20241010,2.5,2092372.0,"Verificar el Funcionamiento, mantenimiento del sistema integrado de emergencias SIES para el municipio de Pasto Departamento de Nariño segun Contrato No 100 2023",OTROS,,2026-04-22 20:01:39
10840,2403866,2024,38,1,2,1,20241008,20241010,2.5,1158210.0,"Inspección a las obras de adecuación locativa de la sede de DANE en Medellín Contrato CO1.PCCNTR.6929983, en el contexto de la Auditoría de Cumplimiento a DANE FONDANE 2023 2024",AUDITORIA,,2026-04-22 20:01:39
10841,2400204,2024,707,1,1,1,20241009,20241010,1.5,747561.0,Trasmisión y Streaming de la participación del señor Contralor en la rendicion de cuentas de regalías que se adelantará en la ciudad de Manizales el transporte entre ciudades se realiza de forma terrestre,OTROS,,2026-04-22 20:01:39
10842,2400570,2024,259,1,1,1,20241009,20241010,1.5,709893.0,"Asesorar Jurídicamente y acompañar al CDPC a la rendición de cuentas de Regalías y a los diálogos de CFP en la Gerencia, trayecto aéreo Bogotá- Pereira- Bogotá",OTROS,,2026-04-22 20:01:39
10843,2401191,2024,126,1,1,1,20241009,20241010,1.5,593205.0,"Brindar apoyo tecnico al CDPC en la visita a la gerencia, a la rendicion de cuentas de regalias, supervisar la infraestructura de redes y garantizar el soporte operativo del ecosistema digital. trayecto aéreo Bogotá - Pereira - Bogotá.",VISITA,,2026-04-22 20:01:39
10844,2401510,2024,1310,1,666,1,20241009,20241010,1.5,599779.0,"Realizar mesa de diálogo, liderar y acompañar visita a la obra con los actores involucrados, garantizando el avance y funcionamiento óptimo y la durabilidad de la infraestructura de la obra en el municipio de Ortega. Tolima.",VISITA,,2026-04-22 20:01:39
10845,2401564,2024,256,1,875,1,20241009,20241010,1.5,783784.0,"Realizar visita técnica a Estación de Bomberos Contrato 188-21, en el marco de la Auditoría Financiera DNBC.",AUDITORIA,,2026-04-22 20:01:39
10846,2401813,2024,106,1,1,1,20241009,20241010,1.5,974804.0,Acompañamiento y coordinación logistica en la rendicion de cuentas de regalías que se adelantará en la ciudad de Manizales el transporte entre ciudades se realiza de forma terrestre,OTROS,,2026-04-22 20:01:39
10847,2401824,2024,169,1,1,1,20241009,20241010,1.5,747638.0,Acompañamiento periodístico al Señor Contralor en la participación de rendición de cuentas de regalías que se adelantará en la ciudad de Manizales el transporte entre ciudades se realiza de forma terrestre,OTROS,,2026-04-22 20:01:39
10848,2402129,2024,138,1,1,1,20241009,20241010,1.5,1733440.0,Liderar diálogos e iniciativas de CFP con la gerencia y participar en la Rendición de Cuentas de Regalías en Manizales El trayecto vía aérea es Bogotá-Pereira y Pereira-Bogotá,OTROS,,2026-04-22 20:01:39
10849,2402995,2024,171,1,1,1,20241009,20241010,1.5,705623.0,Acompañamiento fotográfico de la participación del Señor Contralor en la rendición de cuentas de regalías que se adelantará en la ciudad de Manizales el transporte entre ciudades se realiza de forma terrestre,OTROS,,2026-04-22 20:01:39
10850,2403488,2024,568,1,189,1,20241009,20241010,1.5,591349.0,Revisión de las instalaciones eléctricas existentes para el proyecto de adecuación de la sede de la Gerencia Departamental de Atlántico dentro del Contrato 1543 de 2022 con FONDECUN,OTROS,,2026-04-22 20:01:39
10851,2403573,2024,710,1,1,1,20241009,20241010,1.5,1687956.0,Acompañamiento y coordinación relacionado a las comunicaciones internas y externas en la participación del Señor Contralor rendición de cuentas en la ciudad de Manizales el trasporte entre ciudades se realiza de forma terrestre,OTROS,,2026-04-22 20:01:39
10852,2403702,2024,45,1,148,1,20241009,20241010,1.5,803839.0,"Realizar visita tecnica, decretada mediante auto No. 787 del 28 08 2024, revision ejecucion contrato de obra No. MC2022 002, mejoramiento infraestructura educativa, Instirucion Educativa El Remolino, en zona rural, dentro del PRF No. 80523 2022 44067",VISITA,,2026-04-22 20:01:39
10853,2403729,2024,8,1,1,1,20241009,20241010,1.5,1734343.0,"Apoyar al señor Contralor General en Audiencia de Rendición de Cuentas de Manizales y visita a Línea 3 Cable Aéreo de Manizales, Seguimiento Permanente realizado por la Delegada de Infraestructura. Traslado aéreo BOG-PEI-BOG, terrestres con Entidad.",VISITA,,2026-04-22 20:01:39
10854,2400178,2024,56,1,876,1,20241010,20241020,6.0,535663.0,"Visita de obra de mejoramiento a IE una en Firavitoba, una en Tibasosa, una en Soraca, una en Chivata, una en Cucaita, una en Sachica y una en Villa de Leyva en el marco de la auditoría de cumplimiento vigencia 2023.",AUDITORIA,,2026-04-22 20:01:39
10855,2400729,2024,309,1,470,1,20241010,20241010,1.0,357361.0,Visita obra a I.E Agua Bonita Contrato 473 de 2023 Construcción de aula escolar Auditoria de Cumplimiento Intersectorial recursos del SGP Educacion en zona rural del municipio de San José del Guaviare vigencia 2023.,AUDITORIA,,2026-04-22 20:01:39
10856,2400061,2024,834,1,98,1,20241014,20241015,1.5,649885.0,"Visitas a cocina madres e I.E con el fin de verificar las condiciones para la entrega PAE y las posibles afectaciones que pueden sufrir los estudiantes en la operación, el desplazamiento Aereo es de Bogota Monteria Bogota.",VISITA,,2026-04-22 20:01:39
10857,2400075,2024,507,1,4,1,20241014,20241017,3.5,1361698.0,"Realizar visita a los activos administrados por la SAE, para verificar que la entidad realiza un adecuado y eficiente manejo y administración de estos, constatando que la información reportada, es consistente con la realidad de activos.",VISITA,,2026-04-22 20:01:39
10858,2400080,2024,1674,1,68,1,20241014,20241017,3.5,1646097.0,"VISITA AL HOSPITAL SAN JUAN BAUTISTA, REVISAR LA EJECUCUÓN DE CONTRATOS DE SALUD PÚBLICA DEL MINICIPIO DE CHAPARRAL - PIC POR 1.886.492.952 Y CONSTATAR CON SOPORTES DE ACTIVIDADES DEL PIC CON TERCEROS SI FUERON REALIZADAS EN LOS TÉRMINOS PACTADOS.",VISITA,,2026-04-22 20:01:39
10859,2400109,2024,32,1,776,1,20241014,20241017,3.5,1646406.0,"Ejecutar visita técnica a las obras con códigos 37626 y 37321 del convenio SGM 0223 de 2020 suscrito entre la ART y el municipio de Planadas, Tolima. En desarrollo de la AC a proyectos con trazador presupuestal PAZ.",VISITA,,2026-04-22 20:01:39
10860,2400362,2024,1328,1,189,1,20241014,20241017,3.5,2172704.0,"Supervisar desarrollo de procedimientos dentro de la etapa de ejecución de la Auditoría de Cumplimineto de la EPS FAMILIAR, verificando soportes de avance y aplicación de lineamientos establecidos por la CD Sector Salud.",AUDITORIA,,2026-04-22 20:01:39
10861,2400471,2024,1314,1,168,1,20241014,20241017,3.5,1337475.0,"Realizar visita a los activos administrados por la SAE, para verificar que la entidad realiza un adecuado y eficiente manejo y administración de estos, constatando que la información reportada, es consistente con la realidad de activos.",VISITA,,2026-04-22 20:01:39
10862,2400591,2024,279,1,419,1,20241014,20241017,4.0,351083.0,"Verificar estado, calidad y funcionalidad de las obras ejecutadas mediante diferentes contratos de SGP en el Municipio de Bello, Antioquia",OTROS,,2026-04-22 20:01:39
10863,2400595,2024,1316,1,882,1,20241014,20241017,3.5,1764186.0,"Revisión presupuestal y contable para verificar el uso adecuado de los recursos públicos, la coherencia entre registros financieros y documentos soporte y el cumplimiento de la normativa vigente de la muestra de la audioria",OTROS,,2026-04-22 20:01:39
10864,2400803,2024,468,1,370,1,20241014,20241017,3.5,1762449.0,"Realizar desplazamiento a los Municpio de Pitalito, Isnos, Oporapa, Tello y Neiva del Departamento del Hula para verificar obras electricas en el marco de la auditoria de cumplimiento a Electrificadora del Huila",AUDITORIA,,2026-04-22 20:01:39
10865,2400916,2024,1324,1,178,1,20241014,20241017,3.5,1614982.0,"Verificar la ejecución de los PIDAR, 952022, 2942024,7672022, Dpto. de Bolívar, Mpio Magangué y la zona rural, cabecera urbana de Córdoba, Carmen de Bolívar y san Jacinto. Atlántico Mpio de Barranquilla zona urbana y el piojo su zona rural.",OTROS,,2026-04-22 20:01:39
10866,2400962,2024,1330,1,189,1,20241014,20241017,3.5,1581130.0,Revisar en la Seccional de Aduanas Barranquilla los expedientes de declaraciones de importación de vehiculos diplomáticos con sus respectivos soportes,OTROS,,2026-04-22 20:01:39
10867,2401049,2024,267,1,55,1,20241014,20241017,3.5,1363317.0,"Ejecutar visita Técnica con el fin de verificar la ejecución de estudios, diseños, construcción y puesta en funcionamiento de un centro de desarrollo infantil ubicado en el municipio de Palmira Valle del Cauca.",VISITA,,2026-04-22 20:01:39
10868,2401115,2024,583,1,627,1,20241014,20241016,2.5,1264970.0,"Visita técnica ADE 202534554780234 para verificar irregularidad presentada en el Convenio 8672021, Contrato obra 1892021 para la optimización del sistema de alcantarillado municipio de Momil y su interventoría denominada Cto. 1832021.",VISITA,,2026-04-22 20:01:39
10869,2401190,2024,77,1,382,1,20241014,20241015,1.5,871228.0,"Realizar visita tecnica, decretada mediante auto No. 445 del 10 09 2024, revision ejecucion contrato de obra No. 082 de 2018, mejoramiento de vias en zona rural del municipio, dentro del PRF No. 80703 2019 35522",VISITA,,2026-04-22 20:01:39
10870,2401265,2024,727,1,370,1,20241014,20241015,1.5,587070.0,ASISTIR A MESAS DE DIALOGO PARTICIPATIVO Y VISITA DE OBRA AL PROYECTO CONSTRUCCION DE LA TERMINACION DE LA TORRE MATERNO INFANTIL DE ALTA COMPLEJIDAD DEL HUS HERNANDO MONCALEANO PERDOMO EN CALIDAD DE APOYO TECNICO AL SEÑOR CD SECTOR SALUD,VISITA,,2026-04-22 20:01:39
10871,2401318,2024,1204,1,750,1,20241014,20241015,2.0,195156.0,"Verificar actividades de ejecución, cumplimiento del objeto contractual y estado de las obras ejecutadas, en los contratos de la relacion contractual en el marco de la auditotía SGP Proposito General del municipio de Marsella, vigencias 2022 y 2023",OTROS,,2026-04-22 20:01:39
10872,2401380,2024,1317,1,6,1,20241014,20241017,3.5,1375757.0,Revisar en la Seccional Aduanas Cartagena los expedientes de declaraciones de importación de vehiculos diplomáticos con sus respectivos soportes,OTROS,,2026-04-22 20:01:39
10873,2401447,2024,1327,1,2,1,20241014,20241017,3.5,2257517.0,"Verificar el recaudo de la cuota de fomento ganadero y lechero, y la entrega de donaciones de producto lácteos en fundaciones seleccionadas y la ejecución de la vacunación contra la fiebre aftosa en Marinilla, Rionegro, Bello y Medellín",OTROS,,2026-04-22 20:01:39
10874,2401470,2024,280,1,56,1,20241014,20241015,1.5,566894.0,Inspección técnica a las instalaciones de los centros de patología y ciencias forenses medio ambiente propiedad planta y equipo infraestructura ubicado Pereira.,OTROS,,2026-04-22 20:01:39
10875,2401485,2024,491,1,6,1,20241014,20241017,3.5,2155661.0,Verificar en Zona franca de Cartagena insumos reportados por faltantes de mercancias a fiscalización y verificación en GIT Fiscalización la apertura y tramite de estos insumos,OTROS,,2026-04-22 20:01:39
10876,2401635,2024,1653,1,880,1,20241014,20241015,1.5,984637.0,"Realizar visita especial, decretada mediante auto No. 458 del 17 09 2024, revision ejecucion del contrato No. 182 del 19 09 2019, inspeccion documental a los soportes del mismo, dentro del PRF No. 80542 2022 44351",VISITA,,2026-04-22 20:01:39
10877,2401721,2024,1313,1,881,1,20241014,20241024,9.0,737026.0,Verificar el uso y destinación de los recursos del Fondo Local de Salud a través de los procesos y obligaciones contractuales u otros mecanismos de ejecución.,OTROS,,2026-04-22 20:01:39
10878,2401762,2024,1323,1,882,1,20241014,20241017,3.5,1683185.0,"Revisión de los contratos seleccionados en la muestra contractual para verificar el cumplimiento de los requisitos legales, técnicos y financieros. MIC 033-2022, MIC 046-2022, SAMC 002 y 003 2023, CS 001 2023",OTROS,,2026-04-22 20:01:39
10879,2401798,2024,1319,1,881,1,20241014,20241024,9.0,757832.0,Determinar el cumplimiento de los principios y normas en materia presupuestal y contable por parte de la Entidad Territorial respecto a la ejecución de gastos de los recursos del Fondo Local de Salud.,OTROS,,2026-04-22 20:01:39
10880,2401812,2024,497,1,622,1,20241014,20241016,2.5,954088.0,"Revisar los contratos LP-009-2023, LP-007-2023 y SA-MC-020-2023, en el ultimo contrato se realizará un recorrido a las obras, verificacion visual y toma de registro fotografico.",OTROS,,2026-04-22 20:01:39
10881,2401853,2024,138,1,370,1,20241014,20241015,1.5,1661508.0,"Liderar diálogos e iniciativas de CFP para promover la generación de acuerdos ante la ciudadanía, Entregas estrategia, Salvando Obras, en el Mpio de Neiva",OTROS,,2026-04-22 20:01:39
10882,2401891,2024,748,1,178,1,20241014,20241017,3.5,1634748.0,"Verificar la ejecución de los PIDAR, 952022, 2942024,7672022, Dpto. de Bolívar, Mpio Magangué y la zona rural, cabecera urbana de Córdoba, Carmen de Bolívar y san Jacinto. Atlántico Mpio de Barranquilla zona urbana y el piojo su zona rural.",OTROS,,2026-04-22 20:01:39
10883,2401895,2024,137,1,879,1,20241014,20241017,3.5,1635832.0,Realizar visita técnica en el marco de la auditoría cumplimiento al PDA Tolima vigencia 2023 para la verificación de cantidades y cumplimento de especificaciones técnicas contratadas.,AUDITORIA,,2026-04-22 20:01:39
10884,2401933,2024,212,1,6,1,20241014,20241015,1.5,1450430.0,"Realizar visita de seguimiento actividades Plan de accion 2024, revision procesos con riesgo inminente de prescripción, AC 26607, 26713, 27894, 28084, 28166, 28475, 29430, 29560, 29569, 29825, entre otros, en la Gerencia Departamental de Bolivar",VISITA,,2026-04-22 20:01:39
10885,2402110,2024,1322,1,370,1,20241014,20241015,1.5,555733.0,"Asesorar Jurídicamente al CDPC en las visitas a obras y en los diálogos e iniciativas de CFP para promover la generación de acuerdos ante la ciudadanía, Entregas estrategia Salvando Obras en la Ciudad de Neiva Huila.",VISITA,,2026-04-22 20:01:39
10886,2402140,2024,1292,1,4,1,20241014,20241017,3.5,1638002.0,"Realizar visita a vehículos del espinal que se encuentran en Cali y a activos sociales para evaluar la situación financiera, gestión de recursos, estados financieros, informes de gestión y revisoría fiscal, e inventarios físicos vs contables.",VISITA,,2026-04-22 20:01:39
10887,2402170,2024,330,1,196,1,20241014,20241016,2.5,1053308.0,"Realiar visita tecnica, decretada mediante auto No. 235 del 27 08 2024, revision ejecucion contrato de obra No. SPOPM COL LP 601 2020, mejoramiento de vias terciarias del municipio, dentro De la IP No. 8011013 2024 48833",VISITA,,2026-04-22 20:01:39
10888,2402372,2024,43,1,17,1,20241014,20241014,0.5,550923.0,"Participar en los avances, retos y vacíos en la implementación de la Ley 1448 de 2011 y sus decretos étnicos ,4633, 4634 y 4635, desde una perspectiva territorial y diferencial, en la ciudad de Yopal.",OTROS,,2026-04-22 20:01:39
10889,2402425,2024,1331,1,6,1,20241014,20241015,1.5,549386.0,Realizar el inventario y verificar el estado de 44 de 88 EMBARCADEROS FLOTANTES ubicados en distintos astilleros de la ciudad de Cartagena.AC de los recursos provenientes del impuesto al turismo.,OTROS,,2026-04-22 20:01:39
10890,2402457,2024,1125,1,752,1,20241014,20241017,3.5,1421345.0,"Revisar la ejecución, cumplimiento del objeto contractual y estado de las obras ejecutadas, de los contratos de la muestra de la auditoría SGP del municipio de Pueblo Rico vigencias 2022 y 2023",AUDITORIA,,2026-04-22 20:01:39
10891,2402470,2024,1315,1,13,1,20241014,20241017,3.5,1282244.0,Verificar en Zona franca de Santa Marta insumos reportados por faltantes de mercancias a fiscalización y verificación en GIT Fiscalización la apertura y tramite de estos insumos,OTROS,,2026-04-22 20:01:39
10892,2402482,2024,1332,1,13,1,20241014,20241017,3.5,1648301.0,Revisar en la Seccional de Aduanas Santa Marta los expedientes de declaraciones de importación de vehiculos diplomáticos con sus respectivos soportes,OTROS,,2026-04-22 20:01:39
10893,2402543,2024,194,1,884,1,20241014,20241024,8.0,4120262.0,"Inspección de obras en el municipio de San Martín, Pelaya y Curumani, revisando el cumplimiento de objeto contractual en el marco de la auditoria SGP Cesar",AUDITORIA,,2026-04-22 20:01:39
10894,2402552,2024,18,1,370,1,20241014,20241015,1.5,690936.0,Apoyar el desarrollo de diálogos e iniciativas de CFP para promover la generación de acuerdos ante la ciudadanía que permitan la culminación de los proyectos que hacen parte de la estrategia Salvando Obras. en el Mpio de Neiva,OTROS,,2026-04-22 20:01:39
10895,2402581,2024,266,1,390,1,20241014,20241017,3.5,1410594.0,"Ejecutar visita Técnica con el fin de verificar la optimización y ampliación del sistema de alcantarillado sanitario del municipio de Aracataca, Departamento del Magdalena Contrato de obra PAF-ATF-O-061-2017",VISITA,,2026-04-22 20:01:39
10896,2402656,2024,1312,1,419,1,20241014,20241017,4.0,349881.0,"Verificar el cumplimiento de la normatividad y de los principios de economia, eficacia y eficiencia en la aplicacion de los subsidios para Agua Potable y Saneamiento Basico, durante el periodo a auditar.",OTROS,,2026-04-22 20:01:39
10897,2402660,2024,177,1,224,1,20241014,20241015,1.5,805425.0,"Inspección física contratos LP-001-2020 DIR-085, DIR-034-2022 y adicionales en Guamo y Veredas El Tigre y San Agustin",OTROS,,2026-04-22 20:01:39
10898,2402728,2024,117,1,382,1,20241014,20241015,1.5,778176.0,"Realizar visita especial, decretada mediante auto No. 445 del 10 09 2024, revision ejecucion contrato de obra No. 082 de 2018, mejoramiento de vias en zona rural del municipio, dentro del PRF No. 80703 2019 35522",VISITA,,2026-04-22 20:01:39
10899,2402768,2024,601,1,8,1,20241014,20241017,3.5,1727226.0,"Verificar la ejecución de los PIDAR res. 067,346,249,314 de 2021 y EPSEA 15642024 relacionados con el fortalecimiento en la producción agrícola y ganadera en los Municipios de Falan, Ataco y zona rural. Natagaima e Ibagué cabecera urbana",OTROS,,2026-04-22 20:01:39
10900,2402861,2024,1318,1,419,1,20241014,20241017,4.0,346319.0,"Verificar el cumplimiento de la normatividad y de los principios de economia, eficacia y eficiencia en la aplicacion de los subsidios para Agua Potable y Saneamiento Basico, durante el periodo a auditar.",OTROS,,2026-04-22 20:01:39
10901,2402907,2024,1218,1,98,1,20241014,20241015,1.5,607393.0,"Visitas a cocinas madres e I.E con el fin de verificar las condiciones para la entrega PAE y las posibles afectaciones que pueden sufrir los estudiantes en la operación, el desplazamiento Aereo es de Bogota Monteria Bogota.",VISITA,,2026-04-22 20:01:39
10902,2402954,2024,579,1,739,1,20241014,20241017,3.5,1564899.0,"Verificar los PIDAR 708,731,210, 188 y 250 relacionados con el Fortalecimiento de la Cadena de Leche Mediante Dotación de Bancos de Maquinaria Municipios de Fúquene, Simijaca, Chocontá, Ubaté, Granada y pasca, así como la zona rural de todos.",OTROS,,2026-04-22 20:01:39
10903,2402974,2024,1383,1,89,1,20241014,20241016,2.5,1166535.0,Traslado a fin de realizar la inspeccion ocular de inventario de activos en bodega adquiridos por Ecopetrol a travez del Proyecto Parque Eólico Windpeshi ROMA,OTROS,,2026-04-22 20:01:39
10904,2402989,2024,1325,1,646,1,20241014,20241017,3.5,1638847.0,Verificar en Zona Franca Buenaventura insumos reportados por faltantes de mercancias a fiscalización y verificación en GIT Fiscalización la apertura y tramite de estos insumos,OTROS,,2026-04-22 20:01:39
10905,2403146,2024,1320,1,419,1,20241014,20241017,4.0,346261.0,"Verificar el cumplimiento de la normatividad y de los principios de economia, eficacia y eficiencia en la aplicacion de los subsidios para Agua Potable y Saneamiento Basico, durante el periodo a auditar.",OTROS,,2026-04-22 20:01:39
10906,2403222,2024,1629,1,2,1,20241014,20241017,3.5,1364189.0,"Realizar visita a los activos administrados por la SAE, para verificar que la entidad realiza un adecuado y eficiente manejo y administración de estos, constatando que la información reportada, es consistente con la realidad de activos.",VISITA,,2026-04-22 20:01:39
10907,2403256,2024,223,1,776,1,20241014,20241017,3.5,1441628.0,"Ejecutar visita técnica del componente ambiental a las obras del convenio SGM 0223 de 2020 suscrito entre la ART y el municipio de Planadas, Tolima. En desarrollo de la AC a proyectos con trazador presupuestal PAZ.",VISITA,,2026-04-22 20:01:39
10908,2403321,2024,170,1,883,1,20241014,20241017,3.5,1638054.0,"Realizar visita tecnica, decretada mediante auto No. 936 del 09 07 2024, revision ejecucion convenio No. 987 de 2017 y contrato de obra No. LP 004 2018, construccion variante circunvalar, dentro de los PRF Nos. 80052 2020 40151 y 80052 2021 41899",VISITA,,2026-04-22 20:01:39
10909,2403342,2024,207,1,877,1,20241014,20241020,6.0,568137.0,"Visita de obra de infraestructura a la casa de la cultura en Duitama, mejoramiento de IE una en Turmeque, una en Ramiriquí, una en Tuta y una en Paipa, construcción de biblioteca y unidades sanitarias en IE de Nuevo Colón.",VISITA,,2026-04-22 20:01:39
10910,2403363,2024,285,1,56,1,20241014,20241015,1.5,693337.0,Inspección técnica a las instalaciones de los centros de patología y ciencias forenses medio ambiente propiedad planta y equipo infraestructura ubicado en Pereira.,OTROS,,2026-04-22 20:01:39
10911,2403368,2024,1329,1,189,1,20241014,20241017,3.5,1299215.0,"Realizar visita a los activos administrados por la SAE, para verificar que la entidad realiza un adecuado y eficiente manejo y administración de estos, constatando que la información reportada, es consistente con la realidad de activos.",VISITA,,2026-04-22 20:01:39
10912,2403370,2024,771,1,17,1,20241014,20241015,1.5,666806.0,"Participar en los avances, retos y vacíos en la implementación de la Ley 1448 de 2011 y sus decretos étnicos ,4633, 4634 y 4635, desde una perspectiva territorial y diferencial, en la ciudad de Yopal.",OTROS,,2026-04-22 20:01:39
10913,2403388,2024,1321,1,880,1,20241014,20241015,1.5,969883.0,"Realizar visita especial, decretada mediante auto No. 458 del 17 09 2024, revision ejecucion del contrato No. 182 del 19 09 2019, inspeccion documental a los soportes del mismo, dentro del PRF No. 80542 2022 44351",VISITA,,2026-04-22 20:01:39
10914,2403521,2024,510,1,89,1,20241014,20241016,2.5,1146534.0,Traslado a fin de realizar la inspeccion ocular de servidumbres e inmuebles adquiridos por Ecopetrol a traves del Proyecto Roma Windpeshi,OTROS,,2026-04-22 20:01:39
10915,2403559,2024,116,1,878,1,20241014,20241017,3.5,1450714.0,"Realizar documentación con fotografías y videos el estado de las estructuras ejecutadas con pruebas y resultados de laboratorio y bitácora de obra, de la calidad de los materiales utilizados y los trabajos ejecutados en los tres Ctos.",OTROS,,2026-04-22 20:01:39
10916,2403621,2024,1099,1,2,1,20241014,20241017,3.5,1384355.0,"Revisar las obligaciones contractuales y de parafiscalidad de la cuota de fomento ganadero y lechero. Así, como el contrato de la OEGA de acuerdo al cronograma de vacunación de la fiebre aftosa en Marinilla, Rionegro, Bello y Medellín",OTROS,,2026-04-22 20:01:39
10917,2403693,2024,177,1,566,1,20241010,20241014,4.5,2142697.0,"Inspección física contratos No. SP-OP-SA-MC-005-2022, LP-002-2022 en Maria La Baja MC-010-2022, OP-001-2023, OP-003-2023 CD-SM-001-2023 veredas San Jose Correa Nueva Florida el Guamo",OTROS,start_date_gt_end_date,2026-04-22 20:01:39
10918,2403764,2024,241,1,172,1,20241014,20241017,3.5,1377790.0,"Ejecutar visita Técnica con el fin de verificar las construcción del parque recreo deportivo barrio Pastrana del municipio de Maicao, La Guajira",VISITA,,2026-04-22 20:01:39
10919,2403842,2024,1326,1,189,1,20241014,20241017,3.5,1638621.0,Verificar en Zona Franca Barranquilla insumos reportados por faltantes de mercancias a fiscalización y verificación en GIT Fiscalización la apertura y tramite de estos insumos,OTROS,,2026-04-22 20:01:39
