viatico_id,commission_request_id,total_travel_allowance,purpose,full_date,commission_days,employee_position_norm,position_level,city_origin,city_destination_main,distance_km,destination_count,is_contractor,transport_mode,accommodation_type,prior_authorizations_required,destination_security_level,had_travel_incidents,dept_budget_execution_pct,functional_area,return_trip_included,advance_booking_days,requires_per_diem,daily_allowance_rate,allowance_per_km,travel_month,travel_quarter,travel_year,is_fiscal_year_end,is_weekend_departure,spending_tier,destination_region,position_seniority_index,purpose_expense_profile,is_multi_destination,multi_dest_cost_ratio,log_total_allowance
25511,2413535,1317614,Visitas de Supervisión Contractual,2024-11-26,4.0,PROFESIONAL,3.0,IBAGUE,ZONA - - MAGDALENA,1649.451,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.8568,Control Interno,1,2,1,329403.5,798.34,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107881.0,0,1317614.0,14.091334
18497,2406521,687222,Visitas de Control Técnico,2024-11-26,4.5,PROFESIONAL,3.0,FLORENCIA,CAIMITO,0.0,1,0,Terrestre,Hotel 3 estrellas,3,Riesgo medio,0,0.8826,Registro Civil,0,3,1,152716.0,687222.0,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1183522.0,0,687222.0,13.440414
11680,2400052,2787991,Comunicación y Transparencia Territorial,2024-11-26,2.5,CONTRALOR,1.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 4-5 estrellas,2,Bajo riesgo,0,0.8629,Registro Civil,1,6,1,1115196.4,6674.84,11,4,2024,1,0,Alto,Andina,4.0,441603.46,0,2787991.0,14.840832
11679,2400047,939097,Visitas de Control Técnico,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,NEIVA,303.553,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.9206,Organización Electoral,0,4,1,375638.8,3083.53,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1183521.55,0,939097.0,13.752675
11686,2401339,1118919,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,CARTAGENA,984.7505,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.9009,Infraestructura TI,1,4,1,447567.6,1135.09,11,4,2024,1,0,Medio-Alto,Caribe,2.0,1107880.82,0,1118919.0,13.927874
11691,2401998,1086259,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,TONA,440.192,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.9198,Control Interno,0,4,1,434503.6,2462.1,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1086259.0,13.898251
11678,2400009,261425,Visitas de Control Técnico,2024-11-26,0.5,PROFESIONAL,3.0,BOGOTA D.C.,BUCARAMANGA,437.1759,1,0,Aéreo,Sin alojamiento,1,Bajo riesgo,0,0.9362,Organización Electoral,0,2,0,522850.0,596.62,11,4,2024,1,0,Bajo,Andina,2.0,1183521.55,0,261425.0,12.473907
11690,2401881,1750912,Visitas de Supervisión Contractual,2024-11-26,1.5,OTRO,3.0,BOGOTA D.C.,RIOHACHA,1077.6657,1,0,Aéreo,Hotel 3 estrellas,2,Riesgo medio,0,0.9202,Control Interno,0,4,1,1167274.67,1623.22,11,4,2024,1,0,Alto,Caribe,2.0,1107880.82,0,1750912.0,14.375648
11687,2401389,692152,Visitas de Supervisión Contractual,2024-11-26,1.5,PROFESIONAL,3.0,LETICIA,PUERTO NARINO,37.3588,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,0,0.9044,Control Interno,1,5,1,461434.67,18044.15,11,4,2024,1,0,Medio-Bajo,Amazonía,2.0,1107880.82,0,692152.0,13.447562
11681,2400337,2021053,Visitas de Control Técnico,2024-11-26,2.5,GERENTE,2.0,PEREIRA,CALI,218.1663,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.8543,Organización Electoral,0,2,1,808421.2,9221.55,11,4,2024,1,0,Alto,Pacífica,3.0,1183521.55,0,2021053.0,14.51913
11701,2403076,1530388,Visitas de Control Técnico,2024-11-26,2.5,ASESOR,3.0,BOGOTA D.C.,NEIVA,303.553,1,0,Terrestre,Hotel 3 estrellas,3,Bajo riesgo,0,0.8581,Infraestructura TI,0,4,1,612155.2,5025.03,11,4,2024,1,0,Alto,Andina,2.0,1183521.55,0,1530388.0,14.241033
11704,2403540,1161203,Visitas de Control Técnico,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,NEIVA,303.553,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,1,0.8649,Organización Electoral,1,3,1,464481.2,3812.81,11,4,2024,1,0,Medio-Alto,Andina,2.0,1183521.55,0,1161203.0,13.964968
11694,2402400,2382926,Visitas de Control Técnico,2024-11-26,2.5,GERENTE,2.0,MONTERIA,CALI,845.7875,1,0,Aéreo,Hotel 4-5 estrellas,2,Bajo riesgo,0,0.9782,Organización Electoral,1,3,1,953170.4,2814.08,11,4,2024,1,0,Alto,Pacífica,3.0,1183521.55,0,2382926.0,14.68384
24918,2412942,0,Visitas de Supervisión Contractual,2024-11-26,4.5,PROFESIONAL,3.0,BOGOTA D.C.,PEREIRA,279.0829,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.9116,Identificación,1,2,1,0.0,0.0,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,0.0,0.0
24907,2412931,3392901,Visitas de Control Técnico,2024-11-26,4.5,DIRECTOR,2.0,BOGOTA D.C.,YOPAL,406.6123,1,0,Aéreo,Hotel 4-5 estrellas,3,Riesgo medio,0,0.9031,Administrativa,0,2,1,753978.0,8323.84,11,4,2024,1,0,Alto,Orinoquía,3.0,1183522.0,0,3392901.0,15.037196
23410,2411434,2419660,Innovación y Eficiencia Pública,2024-11-26,2.5,ASESOR,3.0,BARRANQUILLA,CAICEDONIA,197.4001,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.96,Infraestructura TI,1,6,1,967864.0,12195.86,11,4,2024,1,0,Alto,Andina,2.0,1350710.4,0,2419660.0,14.699138
21347,2409371,3331401,Visitas de Supervisión Contractual,2024-11-26,3.0,PROFESIONAL,3.0,QUIBDO,HATONUEVO,397.5181,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.9443,Control Interno,1,4,1,1110467.0,8359.47,11,4,2024,1,0,Alto,Caribe,2.0,1107881.0,0,3331401.0,15.018904
11693,2402381,2386029,Visitas de Control Técnico,2024-11-26,2.5,GERENTE,2.0,FLORENCIA,CALI,418.2072,1,0,Terrestre,Hotel 4-5 estrellas,3,Bajo riesgo,0,0.8939,Organización Electoral,0,3,1,954411.6,5691.77,11,4,2024,1,0,Alto,Pacífica,3.0,1183521.55,0,2386029.0,14.685141
22174,2410198,677017,Planificación y Control Fiscal,2024-11-26,2.5,ASESOR,3.0,TUNJA,SIBUNDOY,83.8323,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.9385,Administrativa,1,9,1,270806.8,7980.65,11,4,2024,1,0,Medio-Bajo,Andina,2.0,247788.2,0,677017.0,13.425453
11709,2404024,1030017,Visitas de Control Técnico,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,FONSECA,967.3112,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.846,Organización Electoral,1,2,1,412006.8,1063.73,11,4,2024,1,0,Medio-Alto,Andina,2.0,1183521.55,0,1030017.0,13.845087
11708,2403931,2805224,Visitas de Control Técnico,2024-11-26,2.5,CONTRALOR,1.0,BOGOTA D.C.,CARTAGENA,984.7505,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.8504,Administrativa,1,3,1,1122089.6,2845.77,11,4,2024,1,0,Alto,Caribe,4.0,1183521.55,0,2805224.0,14.846994
11707,2403850,1195343,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,MOCOA,PUERTO GUZMAN,48.7512,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.9041,Control Interno,0,3,1,478137.2,24026.42,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1195343.0,13.993945
11706,2403730,1054699,Planificación y Control Fiscal,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,DUITAMA,215.9267,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.8558,Administrativa,1,6,1,421879.6,4862.01,11,4,2024,1,0,Medio-Alto,Andina,2.0,247788.16,0,1054699.0,13.868767
11684,2401249,1108039,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,RIOHACHA,1077.6657,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,1.0,Control Interno,1,5,1,443215.6,1027.23,11,4,2024,1,0,Medio-Alto,Caribe,2.0,1107880.82,0,1108039.0,13.918103
11703,2403259,647219,Visitas de Control Técnico,2024-11-26,0.5,CONTRALOR,1.0,BOGOTA D.C.,BUCARAMANGA,437.1759,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,0,0.8794,Identificación,0,4,0,1294438.0,1477.08,11,4,2024,1,0,Medio-Bajo,Andina,4.0,1183521.55,0,647219.0,13.380442
11705,2403666,1173014,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,RIOHACHA,1077.6657,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,0,0.869,Control Interno,1,4,1,469205.6,1087.47,11,4,2024,1,0,Medio-Alto,Caribe,2.0,1107880.82,0,1173014.0,13.975088
19641,2407665,1242311,Visitas de Supervisión Contractual,2024-11-26,7.0,PROFESIONAL,3.0,RIOHACHA,MOSQUERA,22.3145,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.8767,Control Interno,1,5,1,177473.0,53284.91,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107881.0,0,1242311.0,14.032485
11695,2402456,1599761,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,MEDELLIN,MONTEBELLO,56.2762,1,0,Terrestre,Hotel 3 estrellas,3,Riesgo medio,0,0.8984,Control Interno,0,3,1,639904.4,27930.64,11,4,2024,1,0,Alto,Andina,2.0,1107880.82,0,1599761.0,14.285365
11698,2402604,968169,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,PUERTO CARRENO,955.849,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.9129,Control Interno,1,6,1,387267.6,1011.83,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,968169.0,13.783163
11699,2402689,270147,Visitas de Supervisión Contractual,2024-11-26,0.5,PROFESIONAL,3.0,SINCELEJO,SAN ONOFRE,60.8133,1,0,Terrestre,Sin alojamiento,2,Riesgo medio,0,0.8658,Control Interno,0,3,0,540294.0,4370.37,11,4,2024,1,0,Bajo,Andina,2.0,1107880.82,0,270147.0,12.506725
11697,2402584,907251,Visitas de Supervisión Contractual,2024-11-26,2.5,CONTRATISTA,3.0,BOGOTA D.C.,DUITAMA,215.9267,1,1,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9834,Control Interno,1,3,1,362900.4,4182.29,11,4,2024,1,0,Medio-Bajo,Andina,1.0,1107880.82,0,907251.0,13.718176
11700,2402809,995337,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,BOGOTA D.C.,ROSAS,608.573,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.942,Control Interno,1,2,1,398134.8,1632.84,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107880.82,0,995337.0,13.810838
23044,2411068,819305,Visitas de Control Técnico,2024-11-26,3.5,PROFESIONAL,3.0,BOGOTA D.C.,ZIPAQUIRA,48.4767,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.8919,Organización Electoral,1,2,1,234087.14,16559.41,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1183522.0,0,819305.0,13.616213
11702,2403111,2518341,Visitas de Control Técnico,2024-11-26,2.5,GERENTE,2.0,CUCUTA,CALI,1012.2186,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.8641,Organización Electoral,1,4,1,1007336.4,2485.49,11,4,2024,1,0,Alto,Pacífica,3.0,1183521.55,0,2518341.0,14.739111
11696,2402497,1001004,Visitas de Supervisión Contractual,2024-11-26,2.5,PROFESIONAL,3.0,MEDELLIN,PUERTO BERRIO,174.494,1,0,Aéreo,Hospedaje económico,2,Riesgo medio,0,0.8742,Control Interno,1,4,1,400401.6,5703.92,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107880.82,0,1001004.0,13.816515
25253,2413277,1714071,Visitas de Control Técnico,2024-11-27,3.5,PROFESIONAL,3.0,BUCARAMANGA,CALI,624.2291,1,0,Aéreo,Hospedaje económico,2,Bajo riesgo,0,0.8681,Organización Electoral,1,3,1,489734.57,2741.51,11,4,2024,1,0,Alto,Pacífica,2.0,1183522.0,0,1714071.0,14.354382
11722,2402864,1394619,Cobro Coactivo,2024-11-27,1.5,OTRO,3.0,SANTA MARTA,SANTA ANA,282.3628,1,0,Mixto,Hotel 3 estrellas,2,Alto riesgo,0,0.9168,Jurídica,0,2,1,929746.0,4921.67,11,4,2024,1,0,Medio-Alto,Andina,2.0,626955.18,0,1394619.0,14.148133
11726,2403776,741933,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,BOGOTA D.C.,CALI,460.7687,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.8408,Control Interno,0,4,1,494622.0,1606.72,11,4,2024,1,0,Medio-Bajo,Pacífica,2.0,1107880.82,0,741933.0,13.517016
11723,2402882,1761652,Visitas de Control Técnico,2024-11-27,1.5,CONTRALOR,1.0,BOGOTA D.C.,LETICIA,1013.476,1,0,Aéreo,Hotel 4-5 estrellas,2,Riesgo medio,0,0.9307,Organización Electoral,1,4,1,1174434.67,1736.51,11,4,2024,1,0,Alto,Amazonía,4.0,1183521.55,0,1761652.0,14.381763
11721,2402791,750750,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,TUNJA,SOMONDOCO,104.6234,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,1,0.9069,Control Interno,1,5,1,500500.0,7107.8,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,750750.0,13.528829
22287,2410311,1189870,Visitas de Control Técnico,2024-11-27,0.5,PROFESIONAL,3.0,SINCELEJO,SABANALARGA,569.3087,1,0,Aéreo,Sin alojamiento,2,Bajo riesgo,0,0.9331,Organización Electoral,0,5,0,2379740.0,2086.36,11,4,2024,1,0,Medio-Alto,Caribe,2.0,1183522.0,0,1189870.0,13.989355
11716,2401605,648633,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,RIOHACHA,URIBIA,97.2638,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.8927,Control Interno,1,5,1,432422.0,6600.94,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,648633.0,13.382624
11719,2402677,644719,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,MONTERIA,MONTELIBANO,114.5151,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,0,0.9129,Control Interno,0,4,1,429812.67,5581.25,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,644719.0,13.376571
11717,2401747,652793,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,BOGOTA D.C.,GUADUAS,126.1714,1,0,Terrestre,Hotel 3 estrellas,2,Riesgo medio,0,0.915,Control Interno,0,3,1,435195.33,5133.17,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,652793.0,13.389017
11715,2401383,1757346,Visitas de Supervisión Contractual,2024-11-27,1.5,ASESOR,3.0,BOGOTA D.C.,LETICIA,1013.476,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,0,0.9008,Control Interno,1,4,1,1171564.0,1732.27,11,4,2024,1,0,Alto,Amazonía,2.0,1107880.82,0,1757346.0,14.379316
11714,2401221,574402,Visitas de Supervisión Contractual,2024-11-27,1.5,CONTRATISTA,3.0,BOGOTA D.C.,BARRANQUILLA,991.0342,1,1,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9887,Control Interno,1,4,1,382934.67,579.01,11,4,2024,1,0,Medio-Bajo,Caribe,1.0,1107880.82,0,574402.0,13.261087
11713,2400771,601592,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,VILLAVICENCIO,GRANADA,482.3484,1,0,Mixto,Hospedaje económico,2,Riesgo medio,0,0.8896,Control Interno,1,4,1,401061.33,1244.63,11,4,2024,1,0,Medio-Bajo,Orinoquía,2.0,1107880.82,0,601592.0,13.307336
11712,2400672,622780,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,RIOHACHA,URIBIA,97.2638,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.9001,Control Interno,0,3,1,415186.67,6337.84,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107880.82,0,622780.0,13.34195
11710,2400134,599635,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,VILLAVICENCIO,GRANADA,482.3484,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.9184,Organización Electoral,0,2,1,399756.67,1240.59,11,4,2024,1,0,Medio-Bajo,Orinoquía,2.0,1107880.82,0,599635.0,13.304078
25320,2413344,2515244,Visitas de Control Técnico,2024-11-27,2.5,PROFESIONAL,3.0,PEREIRA,SOLEDAD,145.4259,1,0,Terrestre,Hospedaje económico,3,Bajo riesgo,0,0.9016,Organización Electoral,0,4,1,1006097.6,17177.59,11,4,2024,1,0,Alto,Andina,2.0,1183522.0,0,2515244.0,14.737881
11720,2402691,555514,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,BOGOTA D.C.,MACHETA,105.4579,1,0,Terrestre,Hotel 3 estrellas,1,Riesgo medio,0,0.9386,Control Interno,0,4,1,370342.67,5218.16,11,4,2024,1,0,Bajo,Andina,2.0,1107880.82,0,555514.0,13.227651
11711,2400552,0,Capacitación Institucional,2024-11-27,1.5,ASESOR,3.0,BOGOTA D.C.,MEDELLIN,416.6864,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,1,0.8911,Administrativa,1,18,1,0.0,0.0,11,4,2024,1,0,Bajo,Andina,2.0,0.0,0,0.0,0.0
11725,2403565,653694,Visitas de Supervisión Contractual,2024-11-27,1.5,PROFESIONAL,3.0,BOGOTA D.C.,YOPAL,375.3356,1,0,Mixto,Hotel 3 estrellas,2,Riesgo medio,0,0.8819,Control Interno,1,5,1,435796.0,1737.0,11,4,2024,1,0,Medio-Bajo,Orinoquía,2.0,1107880.82,0,653694.0,13.390396
11792,2402869,1767205,Visitas de Control Técnico,2024-11-27,1.5,CONTRALOR,1.0,BOGOTA D.C.,BARRANQUILLA,991.0342,1,0,Aéreo,Hotel 4-5 estrellas,3,Bajo riesgo,0,0.8863,Control Interno,1,4,1,1178136.67,1781.4,11,4,2024,1,0,Alto,Caribe,4.0,1183521.55,0,1767205.0,14.38491
21851,2409875,652445,Visitas de Supervisión Contractual,2024-11-27,3.5,PROFESIONAL,3.0,BOGOTA D.C.,LA FLORIDA,0.0,1,0,Terrestre,Hospedaje económico,2,Alto riesgo,0,0.8336,Control Interno,0,6,1,186412.86,652445.0,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107881.0,0,652445.0,13.388484
22627,2410651,2868249,Visitas de Control Técnico,2024-11-27,2.5,PROFESIONAL,3.0,BOGOTA D.C.,PASTO,638.0197,1,0,Aéreo,Hotel 3 estrellas,3,Bajo riesgo,0,0.9658,Organización Electoral,1,6,1,1147299.6,4488.51,11,4,2024,1,0,Alto,Andina,2.0,1183522.0,0,2868249.0,14.869213
11724,2403423,707344,Visitas de Control Técnico,2024-11-27,1.5,PROFESIONAL,3.0,BOGOTA D.C.,LETICIA,1013.476,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,1,0.9432,Jurídica,1,4,1,471562.67,697.25,11,4,2024,1,0,Medio-Bajo,Amazonía,2.0,1183521.55,0,707344.0,13.469274
20780,2408804,81431,Comunicación y Transparencia Territorial,2024-11-27,2.5,PROFESIONAL,3.0,BOGOTA D.C.,TUMACO,354.7112,1,0,Terrestre,Hotel 3 estrellas,1,Alto riesgo,0,0.9529,Registro Civil,1,9,1,32572.4,228.92,11,4,2024,1,0,Bajo,Pacífica,2.0,441603.5,0,81431.0,11.307524
20563,2408587,0,Visitas de Supervisión Contractual,2024-11-27,1.0,PROFESIONAL,3.0,BOGOTA D.C.,PUERTO GAITAN,333.4625,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.8705,Control Interno,0,5,1,0.0,0.0,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,0.0,0.0
16552,2404576,2198618,Visitas de Control Técnico,2024-11-27,3.0,PROFESIONAL,3.0,BOGOTA D.C.,CISNEROS,417.6316,1,0,Aéreo,Hotel 3 estrellas,3,Riesgo medio,1,0.9236,Infraestructura TI,1,5,1,732872.67,5251.92,11,4,2024,1,0,Alto,Andina,2.0,1183522.0,0,2198618.0,14.60334
22813,2410837,686677,Visitas de Control Técnico,2024-11-27,1.5,PROFESIONAL,3.0,NEIVA,ARMENIA ANTIOQUIA,49.0664,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.8899,Organización Electoral,1,3,1,457784.67,13715.33,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1183522.0,0,686677.0,13.439621
18405,2406429,1338724,Visitas de Supervisión Contractual,2024-11-28,1.5,PROFESIONAL,3.0,NEIVA,BOGOTA D.C.,338.3452,1,0,Mixto,Hospedaje económico,3,Bajo riesgo,0,0.9196,Control Interno,1,3,1,892482.67,3945.02,11,4,2024,1,0,Medio-Alto,Andina,2.0,1107881.0,0,1338724.0,14.107228
17428,2405452,926211,Visitas de Supervisión Contractual,2024-11-28,1.0,PROFESIONAL,3.0,BOGOTA D.C.,SAN GIL,106.6407,1,0,Terrestre,Hotel 3 estrellas,2,Bajo riesgo,0,0.888,Control Interno,0,4,1,926211.0,8604.65,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107881.0,0,926211.0,13.738858
17502,2405526,0,Visitas de Supervisión Contractual,2024-11-28,2.5,PROFESIONAL,3.0,BOGOTA D.C.,CUCUTA,585.1817,2,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,0,0.8679,Control Interno,0,4,1,0.0,0.0,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,1,0.0,0.0
19779,2407803,43727,Visitas de Supervisión Contractual,2024-11-28,2.5,PROFESIONAL,3.0,BUCARAMANGA,SOACHA,16.9083,1,0,Terrestre,Hospedaje económico,2,Bajo riesgo,0,0.9034,Control Interno,1,4,1,17490.8,2441.72,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,43727.0,10.685744
25290,2413314,2019416,Visitas de Supervisión Contractual,2024-11-28,9.0,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,409.6078,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9047,Identificación,1,2,1,224379.56,4918.11,11,4,2024,1,0,Alto,Andina,2.0,1107881.0,0,2019416.0,14.518319
18416,2406440,710389,Visitas de Supervisión Contractual,2024-11-28,2.5,PROFESIONAL,3.0,BOGOTA D.C.,SABANALARGA,586.3315,1,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,1,0.9407,Identificación,1,6,1,284155.6,1209.52,11,4,2024,1,0,Medio-Bajo,Caribe,2.0,1107881.0,0,710389.0,13.473569
11729,2403285,103213,Visitas de Supervisión Contractual,2024-11-28,1.0,PROFESIONAL,3.0,IBAGUE,ROVIRA,64.7194,1,0,Terrestre,Hotel 3 estrellas,1,Bajo riesgo,0,0.9085,Jurídica,1,4,1,103213.0,1570.51,11,4,2024,1,0,Bajo,Andina,2.0,1107880.82,0,103213.0,11.54456
11728,2402367,282889,Visitas de Supervisión Contractual,2024-11-28,0.5,PROFESIONAL,3.0,CUCUTA,LOURDES,86.1662,1,0,Terrestre,Sin alojamiento,1,Riesgo medio,0,0.9203,Control Interno,0,3,0,565778.0,3245.4,11,4,2024,1,0,Bajo,Andina,2.0,1107880.82,0,282889.0,12.552813
11727,2401877,199093,Visitas de Supervisión Contractual,2024-11-28,2.0,PROFESIONAL,3.0,TUNJA,ARCABUCO,38.8308,2,0,Terrestre,Hospedaje económico,1,Alto riesgo,0,0.8337,Control Interno,0,7,1,99546.5,4998.47,11,4,2024,1,0,Bajo,Andina,2.0,1107880.82,1,99546.5,12.201532
24754,2412778,522812,Visitas de Supervisión Contractual,2024-11-28,2.5,PROFESIONAL,3.0,BOGOTA D.C.,SANTANDER - Q.,652.554,1,0,Aéreo,Hotel 3 estrellas,1,Bajo riesgo,0,0.887,Organización Electoral,1,4,1,209124.8,799.95,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,522812.0,13.166979
23282,2411306,0,Visitas de Supervisión Contractual,2024-11-28,1.5,PROFESIONAL,3.0,RIOHACHA,BARAYA,363.7871,1,0,Aéreo,Hospedaje económico,1,Riesgo medio,0,0.8736,Control Interno,1,3,1,0.0,0.0,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,0.0,0.0
20447,2408471,359780,Visitas de Supervisión Contractual,2024-11-28,1.5,PROFESIONAL,3.0,BOGOTA D.C.,PAMPLONA,530.3148,1,0,Aéreo,Hotel 3 estrellas,1,Riesgo medio,0,0.96,Control Interno,1,4,1,239853.33,677.15,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,359780.0,12.793251
20741,2408765,2907444,Visitas de Supervisión Contractual,2024-11-29,3.5,DIRECTOR,2.0,CARTAGENA,UBALA,116.3735,1,0,Terrestre,Hotel 4-5 estrellas,2,Riesgo medio,0,0.8631,Control Interno,1,6,1,830698.29,24770.87,11,4,2024,1,0,Alto,Andina,3.0,1107881.0,0,2907444.0,14.882785
21139,2409163,861206,Visitas de Supervisión Contractual,2024-11-29,2.0,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,397.2558,6,0,Aéreo,Hotel 3 estrellas,2,Bajo riesgo,0,0.9745,Identificación,1,4,1,430603.0,2162.44,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1107881.0,1,143534.33,13.66609
21018,2409042,536924,Visitas de Supervisión Contractual,2024-11-29,1.0,PROFESIONAL,3.0,MONTERIA,TURBACO,18.4697,1,0,Terrestre,Hospedaje económico,1,Bajo riesgo,0,0.9165,Control Interno,0,4,1,536924.0,27577.42,11,4,2024,1,0,Bajo,Andina,2.0,1107881.0,0,536924.0,13.193614
18371,2406395,946598,Visitas de Control Técnico,2024-11-29,3.5,PROFESIONAL,3.0,RIOHACHA,EL BANCO,415.8278,1,0,Terrestre,Hospedaje económico,2,Riesgo medio,0,0.8466,Organización Electoral,0,5,1,270456.57,2270.96,11,4,2024,1,0,Medio-Bajo,Andina,2.0,1183522.0,0,946598.0,13.760631
24166,2412190,188913,Visitas de Control Técnico,2024-11-29,2.5,PROFESIONAL,3.0,BOGOTA D.C.,MEDELLIN,384.5449,1,0,Mixto,Hotel 3 estrellas,2,Bajo riesgo,0,0.8867,Organización Electoral,1,4,1,75565.2,489.99,11,4,2024,1,0,Bajo,Andina,2.0,1183522.0,0,188913.0,12.149047
