Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Monto_USD,Monto_Neto_USD,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Flag_Fraude,Año,Mes,Trimestre,Nombre_Producto,Categoria,Costo_Base_USD,Nombre_Tienda,Pais
TXN-608926,2025-05-19 15:03:30.828387,STORE-012,SKU-00059,EUR,4583.95,523.88,17.5,80219.125,71051.22499999999,Cash,True,Web,14.35,True,2025,5,2,Gadget Pro X59,Electrónica,187.1,GlobalTech México - 12,México
TXN-608927,2025-02-27 15:03:30.849374,STORE-008,SKU-00073,GBP,1135.39,162.2,0.79,896.9581000000002,768.8201,Crypto,True,Web,27.54,False,2025,2,1,Gadget Pro X73,Oficina,1026.57,GlobalTech UK - 8,UK
TXN-608928,2025-08-29 15:03:30.867893,STORE-020,SKU-00032,EUR,2206.22,252.14,17.5,38608.85,34196.4,Crypto,True,App,15.9,False,2025,8,3,Gadget Pro X32,Gaming,90.05,GlobalTech México - 20,México
TXN-608929,2025-06-11 15:03:30.887672,STORE-008,SKU-00069,GBP,190.33,27.19,0.79,150.3607,128.88060000000002,Desconocido,False,Store,46.55,False,2025,6,2,Gadget Pro X69,Hogar,172.09,GlobalTech UK - 8,UK
TXN-608930,2025-03-14 15:03:30.907494,STORE-012,SKU-00115,MXN,9419.27,1076.49,17.5,164837.225,145998.65000000002,Credit Card,True,Store,49.22,False,2025,3,1,Gadget Pro X115,Oficina,384.46,GlobalTech México - 12,México
TXN-608931,2025-09-30 15:03:30.923507,STORE-005,SKU-00147,MXN,12698.35,1451.24,17.5,222221.125,196824.42500000002,Desconocido,False,Web,35.72,True,2025,9,3,Gadget Pro X147,Oficina,518.3,GlobalTech México - 5,México
TXN-608932,2025-05-23 15:03:30.953217,STORE-011,SKU-00087,USD,1400.11,70.01,1.0,1400.11,1330.1,Crypto,False,Social,14.26,False,2025,5,2,Gadget Pro X87,Electrónica,1000.08,GlobalTech USA - 11,USA
TXN-608933,2025-07-11 15:03:30.971414,STORE-009,SKU-00095,USD,1371.96,68.6,1.0,1371.96,1303.3600000000001,Credit Card,False,Store,19.59,False,2025,7,3,Gadget Pro X95,Hogar,979.97,GlobalTech USA - 9,USA
TXN-608934,2025-12-05 15:03:30.992164,STORE-001,SKU-00061,GBP,343.63,49.09,0.79,271.46770000000004,232.68659999999997,Cash,False,Web,20.64,False,2025,12,4,Gadget Pro X61,Oficina,310.7,GlobalTech UK - 1,UK
TXN-608935,2025-11-15 15:03:31.011685,STORE-003,SKU-00086,COP,4835089.0,656190.65,4100.0,19823864900.0,17133483235.0,Credit Card,False,App,24.75,False,2025,11,4,Gadget Pro X86,Hogar,842.35,GlobalTech Colombia - 3,Colombia
TXN-608936,2026-01-24 15:03:31.030523,STORE-007,SKU-00106,EUR,1399.54,209.93,0.92,1287.5768,1094.4412,Cash,False,Web,30.09,False,2026,1,1,Gadget Pro X106,Gaming,1086.6,GlobalTech España - 7,España
TXN-608937,2025-09-19 15:03:31.047813,STORE-004,SKU-00077,COP,5318397.0,721782.45,4100.0,21805427700.0,18846119655.0,Crypto,True,App,13.18,False,2025,9,3,Gadget Pro X77,Oficina,926.55,GlobalTech Colombia - 4,Colombia
TXN-608938,2025-11-16 15:03:31.066416,STORE-005,SKU-00066,MXN,12277.44,1403.14,17.5,214855.2,190300.25000000003,Unknown,True,Web,9.26,False,2025,11,4,Gadget Pro X66,Electrónica,501.12,GlobalTech México - 5,México
TXN-608939,2025-05-02 15:03:31.088221,STORE-017,SKU-00083,USD,711.58,35.58,1.0,711.58,676.0,Crypto,True,Social,15.75,False,2025,5,2,Gadget Pro X83,Gaming,508.27,GlobalTech USA - 17,USA
TXN-608940,2025-09-12 15:03:31.108533,STORE-015,SKU-00031,EUR,1517.26,227.59,0.92,1395.8792,1186.4964000000002,Credit Card,True,Web,45.85,False,2025,9,3,Gadget Pro X31,Electrónica,1178.0,GlobalTech España - 15,España
TXN-608941,2025-12-22 15:03:31.128821,STORE-014,SKU-00046,USD,145.82,7.29,1.0,145.82,138.53,Credit Card,False,Social,8.25,False,2025,12,4,Gadget Pro X46,Oficina,104.16,GlobalTech USA - 14,USA
TXN-608942,2025-11-10 15:03:31.148826,STORE-010,SKU-00099,MXN,18369.12,2099.33,17.5,321459.6,284721.325,Unknown,True,App,15.29,False,2025,11,4,Gadget Pro X99,Electrónica,749.76,GlobalTech México - 10,México
TXN-608943,2026-01-31 15:03:31.169412,STORE-006,SKU-00052,GBP,1185.65,169.38,0.79,936.6635000000001,802.8533000000001,Cash,True,Store,9.63,False,2026,1,1,Gadget Pro X52,Gaming,1072.02,GlobalTech UK - 6,UK
TXN-608944,2025-05-04 15:03:31.190652,STORE-007,SKU-00051,JPY,1217.75,182.66,0.92,1120.3300000000002,952.2828,Desconocido,False,App,42.51,False,2025,5,2,Gadget Pro X51,Electrónica,945.46,GlobalTech España - 7,España
TXN-608945,2025-03-29 15:03:31.213209,STORE-013,SKU-00027,USD,190.26,9.51,1.0,190.26,180.75,Credit Card,False,Social,12.41,False,2025,3,1,Gadget Pro X27,Gaming,135.9,GlobalTech USA - 13,USA
TXN-608946,2025-10-28 15:03:31.232440,STORE-001,SKU-00076,GBP,683.25,97.61,0.79,539.7675,462.6556,Crypto,False,App,44.55,False,2025,10,4,Gadget Pro X76,Oficina,617.77,GlobalTech UK - 1,UK
TXN-608947,2026-02-05 15:03:31.254164,STORE-012,SKU-00075,MXN,4695.43,536.62,17.5,82170.02500000001,72779.175,Crypto,True,Social,43.32,False,2026,2,1,Gadget Pro X75,Gaming,191.65,GlobalTech México - 12,México
TXN-608948,2025-09-16 15:03:31.272287,STORE-016,SKU-00080,COP,6083366.8,825599.78,4100.0,24941803880.0,21556844782.0,Cash,True,Store,33.48,False,2025,9,3,Gadget Pro X80,Oficina,1059.82,GlobalTech Colombia - 16,Colombia
TXN-608949,2025-06-26 15:03:31.289688,STORE-016,SKU-00048,COP,5505578.4,747185.64,4100.0,22572871440.0,19509410316.000004,Unknown,True,Web,29.97,False,2025,6,2,Gadget Pro X48,Hogar,959.16,GlobalTech Colombia - 16,Colombia
TXN-608950,2025-12-03 15:03:31.307531,STORE-011,SKU-00025,USD,225.81,11.29,1.0,225.81,214.52,Crypto,True,App,32.83,True,2025,12,4,Gadget Pro X25,Oficina,161.29,GlobalTech USA - 11,USA
TXN-608951,2026-01-20 15:03:31.324933,STORE-013,SKU-00099,USD,1049.66,52.48,1.0,1049.66,997.1800000000001,Unknown,False,Web,10.03,False,2026,1,1,Gadget Pro X99,Electrónica,749.76,GlobalTech USA - 13,USA
TXN-608952,2025-09-02 15:03:31.345961,STORE-017,SKU-00033,USD,128.93,6.45,1.0,128.93,122.48,Unknown,False,App,43.47,True,2025,9,3,Gadget Pro X33,Electrónica,92.09,GlobalTech USA - 17,USA
TXN-608953,2025-03-10 15:03:31.365080,STORE-017,SKU-00115,USD,538.24,26.91,1.0,538.24,511.33,Credit Card,False,App,5.68,False,2025,3,1,Gadget Pro X115,Oficina,384.46,GlobalTech USA - 17,USA
TXN-608954,2025-12-20 15:03:31.384338,STORE-012,SKU-ERROR-7282,MXN,2450.0,280.0,17.5,42875.0,37975.0,Credit Card,False,Store,34.59,False,2025,12,4,,,,GlobalTech México - 12,México
TXN-608955,2025-10-31 15:03:31.409617,STORE-009,SKU-00070,USD,77.81,3.89,1.0,77.81,73.92,Desconocido,False,Store,48.12,True,2025,10,4,Gadget Pro X70,Hogar,55.58,GlobalTech USA - 9,USA
TXN-608956,2025-06-01 15:03:31.427620,STORE-001,SKU-00070,USD,61.47,8.78,0.79,48.5613,41.6251,Credit Card,False,Store,9.15,False,2025,6,2,Gadget Pro X70,Hogar,55.58,GlobalTech UK - 1,UK
TXN-608957,2026-01-17 15:03:31.446875,STORE-007,SKU-00092,EUR,1132.36,169.85,0.92,1041.7712,885.5092,Credit Card,True,Store,32.02,False,2026,1,1,Gadget Pro X92,Gaming,879.16,GlobalTech España - 7,España
TXN-608958,2025-06-06 15:03:31.463513,STORE-012,SKU-00078,MXN,11379.02,1300.46,17.5,199132.85,176374.80000000002,Credit Card,True,Store,35.28,False,2025,6,2,Gadget Pro X78,Hogar,464.45,GlobalTech México - 12,México
TXN-608959,2025-08-26 15:03:31.484877,STORE-013,SKU-ERROR-6257,USD,140.0,7.0,1.0,140.0,133.0,Credit Card,True,Web,17.72,False,2025,8,3,,,,GlobalTech USA - 13,USA
TXN-608960,2025-05-27 15:03:31.502904,STORE-006,SKU-00132,EUR,477.68,68.24,0.79,377.3672,323.4576,Credit Card,True,Store,27.92,False,2025,5,2,Gadget Pro X132,Hogar,431.9,GlobalTech UK - 6,UK
TXN-608961,2026-01-22 15:03:31.521704,STORE-009,SKU-00108,USD,997.92,49.9,1.0,997.92,948.02,Crypto,False,Web,27.4,False,2026,1,1,Gadget Pro X108,Gaming,712.8,GlobalTech USA - 9,USA
TXN-608962,2025-07-03 15:03:31.539303,STORE-017,SKU-00032,USD,126.07,6.3,1.0,126.07,119.77,Desconocido,False,Web,27.72,False,2025,7,3,Gadget Pro X32,Gaming,90.05,GlobalTech USA - 17,USA
TXN-608963,2026-02-02 15:03:31.557798,STORE-017,SKU-00043,USD,808.71,40.44,1.0,808.71,768.27,Crypto,True,Web,5.65,False,2026,2,1,Gadget Pro X43,Oficina,577.65,GlobalTech USA - 17,USA
TXN-608964,2025-12-26 15:03:31.579618,STORE-011,SKU-00079,USD,222.92,11.15,1.0,222.92,211.76999999999998,Credit Card,True,App,46.68,False,2025,12,4,Gadget Pro X79,Hogar,159.23,GlobalTech USA - 11,USA
TXN-608965,2025-11-13 15:03:31.600303,STORE-003,SKU-00063,COP,3092482.4,419694.04,4100.0,12679177840.0,10958432276.0,Cash,True,Social,42.36,False,2025,11,4,Gadget Pro X63,Oficina,538.76,GlobalTech Colombia - 3,Colombia
TXN-608966,2025-04-15 15:03:31.618558,STORE-018,SKU-00137,GBP,1218.19,174.03,0.79,962.3701000000001,824.8864000000001,Crypto,True,Social,43.29,False,2025,4,2,Gadget Pro X137,Gaming,1101.44,GlobalTech UK - 18,UK
TXN-608967,2025-06-09 15:03:31.636251,STORE-006,SKU-00036,EUR,734.94,104.99,0.79,580.6026,497.66050000000007,Desconocido,True,Store,45.32,False,2025,6,2,Gadget Pro X36,Hogar,664.5,GlobalTech UK - 6,UK
TXN-608968,2025-12-25 15:03:31.656267,STORE-018,SKU-00060,GBP,152.68,21.81,0.79,120.61720000000001,103.38730000000001,Cash,False,App,22.79,False,2025,12,4,Gadget Pro X60,Hogar,138.05,GlobalTech UK - 18,UK
TXN-608969,2025-09-20 15:03:31.677354,STORE-005,SKU-00085,MXN,20215.44,2310.34,17.5,353770.19999999995,313339.25,Desconocido,True,Web,31.84,True,2025,9,3,Gadget Pro X85,Hogar,825.12,GlobalTech México - 5,México
TXN-608970,2026-02-11 15:03:31.696163,STORE-004,SKU-00146,COP,1106040.6,150105.51,4100.0,4534766460.0,3919333869.0000005,Desconocido,False,App,15.05,True,2026,2,1,Gadget Pro X146,Electrónica,192.69,GlobalTech Colombia - 4,Colombia
TXN-608971,2025-06-14 15:03:31.717421,STORE-009,SKU-00093,USD,248.77,12.44,1.0,248.77,236.33,Crypto,True,Store,24.69,False,2025,6,2,Gadget Pro X93,Gaming,177.69,GlobalTech USA - 9,USA
TXN-608972,2025-03-30 15:03:31.734148,STORE-012,SKU-00091,MXN,9160.55,1046.92,17.5,160309.625,141988.525,Crypto,True,Web,7.99,False,2025,3,1,Gadget Pro X91,Hogar,373.9,GlobalTech México - 12,México
TXN-608973,2025-12-31 15:03:31.754523,STORE-019,SKU-00132,USD,604.66,30.23,1.0,604.66,574.43,Desconocido,True,Store,43.99,False,2025,12,4,Gadget Pro X132,Hogar,431.9,GlobalTech USA - 19,USA
TXN-608974,2025-12-15 15:03:31.773450,STORE-019,SKU-00076,USD,864.88,43.24,1.0,864.88,821.64,Crypto,True,Web,32.21,False,2025,12,4,Gadget Pro X76,Oficina,617.77,GlobalTech USA - 19,USA
TXN-608975,2026-02-19 15:03:31.792073,STORE-011,SKU-00032,USD,126.07,6.3,1.0,126.07,119.77,Crypto,True,App,27.89,True,2026,2,1,Gadget Pro X32,Gaming,90.05,GlobalTech USA - 11,USA
TXN-608976,2025-07-01 15:03:31.812150,STORE-005,SKU-00052,MXN,26264.49,3001.66,17.5,459628.575,407099.525,Credit Card,True,App,14.97,False,2025,7,3,Gadget Pro X52,Gaming,1072.02,GlobalTech México - 5,México
TXN-608977,2025-04-02 15:03:31.831208,STORE-010,SKU-00132,MXN,10581.55,1209.32,17.5,185177.125,164014.025,Credit Card,False,App,43.7,False,2025,4,2,Gadget Pro X132,Hogar,431.9,GlobalTech México - 10,México
TXN-608978,2026-02-12 15:03:31.850599,STORE-006,SKU-00047,GBP,704.49,100.64,0.79,556.5471,477.04150000000004,Cash,True,Store,26.61,False,2026,2,1,Gadget Pro X47,Oficina,636.97,GlobalTech UK - 6,UK
TXN-608979,2025-11-23 15:03:31.869466,STORE-002,SKU-ERROR-5183,USD,140.0,7.0,1.0,140.0,133.0,Unknown,True,Store,42.96,True,2025,11,4,,,,GlobalTech USA - 2,USA
TXN-608980,2025-09-21 15:03:31.888535,STORE-015,SKU-00014,EUR,1349.14,202.37,0.92,1241.2088,1055.0284,Desconocido,False,App,27.16,False,2025,9,3,Gadget Pro X14,Hogar,1047.47,GlobalTech España - 15,España
TXN-608981,2025-06-22 15:03:31.908345,STORE-014,SKU-00117,USD,209.3,10.47,1.0,209.3,198.83,Credit Card,True,Store,42.94,False,2025,6,2,Gadget Pro X117,Hogar,149.5,GlobalTech USA - 14,USA
TXN-608982,2025-07-02 15:03:31.927706,STORE-018,SKU-00041,GBP,758.74,108.39,0.79,599.4046000000001,513.7765,Unknown,True,Web,17.05,False,2025,7,3,Gadget Pro X41,Oficina,686.02,GlobalTech UK - 18,UK
TXN-608983,2025-11-26 15:03:31.948070,STORE-004,SKU-00017,COP,495132.4,67196.54,4100.0,2030042840.0,1754537026.0000002,Credit Card,True,App,46.63,True,2025,11,4,Gadget Pro X17,Electrónica,86.26,GlobalTech Colombia - 4,Colombia
TXN-608984,2025-05-19 15:03:31.969783,STORE-008,SKU-00057,USD,1088.92,155.56,0.79,860.2468000000001,737.3544000000002,Credit Card,True,Store,39.83,False,2025,5,2,Gadget Pro X57,Gaming,984.56,GlobalTech UK - 8,UK
TXN-608985,2025-08-28 15:03:31.989723,STORE-005,SKU-ERROR-7594,USD,2450.0,280.0,17.5,42875.0,37975.0,Desconocido,False,App,30.6,True,2025,8,3,,,,GlobalTech México - 5,México
TXN-608986,2025-11-28 15:03:32.008367,STORE-010,SKU-00110,MXN,7230.19,826.31,17.5,126528.325,112067.89999999998,Desconocido,True,Store,7.93,False,2025,11,4,Gadget Pro X110,Electrónica,295.11,GlobalTech México - 10,México
TXN-608987,2026-02-14 15:03:32.027655,STORE-002,SKU-00058,USD,1096.82,54.84,1.0,1096.82,1041.98,Crypto,True,App,34.29,False,2026,2,1,Gadget Pro X58,Oficina,783.44,GlobalTech USA - 2,USA
TXN-608988,2025-06-02 15:03:32.048091,STORE-003,SKU-00012,COP,5177767.0,702696.95,4100.0,21228844700.0,18347787205.0,Crypto,True,Store,37.23,True,2025,6,2,Gadget Pro X12,Oficina,902.05,GlobalTech Colombia - 3,Colombia
TXN-608989,2025-12-12 15:03:32.070006,STORE-011,SKU-00060,USD,193.27,9.66,1.0,193.27,183.61,Crypto,True,App,9.57,False,2025,12,4,Gadget Pro X60,Hogar,138.05,GlobalTech USA - 11,USA
TXN-608990,2026-01-07 15:03:32.091641,STORE-007,SKU-00064,EUR,1401.81,210.27,0.92,1289.6652,1096.2168,Unknown,False,App,7.18,False,2026,1,1,Gadget Pro X64,Hogar,1088.36,GlobalTech España - 7,España
TXN-608991,2025-03-07 15:03:32.112939,STORE-014,SKU-ERROR-7071,JPY,140.0,7.0,1.0,140.0,133.0,Crypto,False,Social,26.38,True,2025,3,1,,,,GlobalTech USA - 14,USA
TXN-608992,2025-04-10 15:03:32.133661,STORE-004,SKU-00137,COP,6322265.6,858021.76,4100.0,25921288960.0,22403399744.0,Credit Card,False,Web,12.44,True,2025,4,2,Gadget Pro X137,Gaming,1101.44,GlobalTech Colombia - 4,Colombia
TXN-608993,2026-02-08 15:03:32.157355,STORE-002,SKU-00029,USD,578.89,28.94,1.0,578.89,549.9499999999999,Unknown,True,Web,45.96,False,2026,2,1,Gadget Pro X29,Hogar,413.49,GlobalTech USA - 2,USA
TXN-608994,2025-06-01 15:03:32.177358,STORE-005,SKU-00001,MXN,25502.3,2914.55,17.5,446290.25,395285.625,Unknown,True,Store,8.86,False,2025,6,2,Gadget Pro X1,Oficina,1040.91,GlobalTech México - 5,México
TXN-608995,2025-11-29 15:03:32.195042,STORE-005,SKU-00053,MXN,9726.01,1111.54,17.5,170205.17500000002,150753.22500000003,Cash,True,Social,42.22,False,2025,11,4,Gadget Pro X53,Oficina,396.98,GlobalTech México - 5,México
TXN-608996,2025-11-26 15:03:32.215475,STORE-020,SKU-00141,MXN,19435.85,2221.24,17.5,340127.375,301255.675,Desconocido,True,Social,48.61,True,2025,11,4,Gadget Pro X141,Gaming,793.3,GlobalTech México - 20,México
TXN-608997,2025-06-03 15:03:32.236456,STORE-006,SKU-00026,JPY,306.41,43.77,0.79,242.06390000000002,207.48560000000003,Cash,False,Web,12.41,False,2025,6,2,Gadget Pro X26,Electrónica,277.04,GlobalTech UK - 6,UK
TXN-608998,2026-02-14 15:03:32.261055,STORE-011,SKU-00054,USD,891.98,44.6,1.0,891.98,847.38,Unknown,False,App,24.12,False,2026,2,1,Gadget Pro X54,Gaming,637.13,GlobalTech USA - 11,USA
TXN-608999,2025-10-08 15:03:32.284905,STORE-002,SKU-00133,USD,1011.4,50.57,1.0,1011.4,960.8299999999999,Crypto,True,Store,36.68,False,2025,10,4,Gadget Pro X133,Gaming,722.43,GlobalTech USA - 2,USA
TXN-609000,2025-05-15 15:03:32.344344,STORE-002,SKU-ERROR-3145,USD,140.0,7.0,1.0,140.0,133.0,Unknown,False,Social,35.96,True,2025,5,2,,,,GlobalTech USA - 2,USA
TXN-609001,2025-11-20 15:03:32.364618,STORE-001,SKU-00042,GBP,1115.71,159.39,0.79,881.4109000000001,755.4928000000001,Unknown,False,Web,14.69,True,2025,11,4,Gadget Pro X42,Hogar,1008.78,GlobalTech UK - 1,UK
TXN-609002,2025-05-31 15:03:32.387267,STORE-010,SKU-00053,MXN,9726.01,1111.54,17.5,170205.17500000002,150753.22500000003,Unknown,False,Store,24.82,False,2025,5,2,Gadget Pro X53,Oficina,396.98,GlobalTech México - 10,México
TXN-609003,2025-10-16 15:03:32.406012,STORE-005,SKU-00086,MXN,20637.58,2358.58,17.5,361157.65,319882.5,Unknown,True,App,47.88,False,2025,10,4,Gadget Pro X86,Hogar,842.35,GlobalTech México - 5,México
TXN-609004,2025-07-23 15:03:32.430713,STORE-018,SKU-00068,GBP,1286.96,183.85,0.79,1016.6984000000001,871.4569000000001,Credit Card,False,Social,48.58,True,2025,7,3,Gadget Pro X68,Oficina,1163.62,GlobalTech UK - 18,UK
TXN-609005,2025-03-11 15:03:32.449705,STORE-007,SKU-00115,EUR,495.18,74.28,0.92,455.5656,387.228,Crypto,False,App,35.84,True,2025,3,1,Gadget Pro X115,Oficina,384.46,GlobalTech España - 7,España
TXN-609006,2025-10-26 15:03:32.472172,STORE-010,SKU-00146,MXN,4720.9,539.53,17.5,82615.75,73173.97499999999,Desconocido,False,Social,27.55,False,2025,10,4,Gadget Pro X146,Electrónica,192.69,GlobalTech México - 10,México
TXN-609007,2025-09-08 15:03:32.493720,STORE-010,SKU-00117,MXN,3662.75,418.6,17.5,64098.125,56772.625,Crypto,False,App,25.6,False,2025,9,3,Gadget Pro X117,Hogar,149.5,GlobalTech México - 10,México
TXN-609008,2025-12-07 15:03:32.527145,STORE-011,SKU-00013,USD,1309.11,65.46,1.0,1309.11,1243.6499999999999,Desconocido,False,Web,27.05,False,2025,12,4,Gadget Pro X13,Oficina,935.08,GlobalTech USA - 11,USA
TXN-609009,2025-10-13 15:03:32.548146,STORE-002,SKU-ERROR-8942,USD,140.0,7.0,1.0,140.0,133.0,Credit Card,False,Web,31.65,False,2025,10,4,,,,GlobalTech USA - 2,USA
TXN-609010,2026-02-21 15:03:32.569406,STORE-009,SKU-00119,USD,461.4,23.07,1.0,461.4,438.33,Desconocido,True,App,35.61,True,2026,2,1,Gadget Pro X119,Gaming,329.57,GlobalTech USA - 9,USA
TXN-609011,2025-04-26 15:03:32.590216,STORE-017,SKU-00051,USD,1323.64,66.18,1.0,1323.64,1257.46,Unknown,False,Store,29.66,False,2025,4,2,Gadget Pro X51,Electrónica,945.46,GlobalTech USA - 17,USA
TXN-609012,2025-06-07 15:03:32.614058,STORE-018,SKU-00002,GBP,421.47,60.21,0.79,332.96130000000005,285.39540000000005,Cash,False,Store,43.71,False,2025,6,2,Gadget Pro X2,Electrónica,381.08,GlobalTech UK - 18,UK
TXN-609013,2025-10-16 15:03:32.634199,STORE-017,SKU-00126,USD,1080.21,54.01,1.0,1080.21,1026.2,Credit Card,True,Web,33.25,False,2025,10,4,Gadget Pro X126,Hogar,771.58,GlobalTech USA - 17,USA
TXN-609014,2025-11-06 15:03:32.652064,STORE-015,SKU-00116,EUR,906.62,135.99,0.92,834.0904,708.9796,Cash,False,Social,8.71,True,2025,11,4,Gadget Pro X116,Gaming,703.9,GlobalTech España - 15,España
TXN-609015,2025-03-18 15:03:32.669733,STORE-008,SKU-00116,GBP,778.51,111.22,0.79,615.0229,527.1591,Unknown,True,Web,11.89,True,2025,3,1,Gadget Pro X116,Gaming,703.9,GlobalTech UK - 8,UK
TXN-609016,2025-04-24 15:03:32.690845,STORE-006,SKU-ERROR-7910,GBP,110.6,15.8,0.79,87.374,74.892,Desconocido,True,Store,11.87,False,2025,4,2,,,,GlobalTech UK - 6,UK
TXN-609017,2025-04-02 15:03:32.709643,STORE-004,SKU-00063,USD,3092482.4,419694.04,4100.0,12679177840.0,10958432276.0,Unknown,True,Social,13.82,False,2025,4,2,Gadget Pro X63,Oficina,538.76,GlobalTech Colombia - 4,Colombia
TXN-609018,2025-12-11 15:03:32.728915,STORE-004,SKU-00089,COP,6035265.6,819071.76,4100.0,24744588960.0,21386394744.0,Unknown,True,Social,9.04,False,2025,12,4,Gadget Pro X89,Oficina,1051.44,GlobalTech Colombia - 4,Colombia
TXN-609019,2025-05-03 15:03:32.749777,STORE-019,SKU-00042,USD,1412.29,70.61,1.0,1412.29,1341.68,Cash,True,Web,8.45,False,2025,5,2,Gadget Pro X42,Hogar,1008.78,GlobalTech USA - 19,USA
TXN-609020,2025-11-21 15:03:32.772255,STORE-003,SKU-00074,COP,2717143.8,368755.23,4100.0,11140289580.0,9628393137.0,Desconocido,True,Web,41.85,False,2025,11,4,Gadget Pro X74,Oficina,473.37,GlobalTech Colombia - 3,Colombia
TXN-609021,2025-05-05 15:03:32.792630,STORE-019,SKU-00115,USD,538.24,26.91,1.0,538.24,511.33,Crypto,True,Web,29.32,False,2025,5,2,Gadget Pro X115,Oficina,384.46,GlobalTech USA - 19,USA
TXN-609022,2025-08-31 15:03:32.812156,STORE-002,SKU-00092,USD,1230.82,61.54,1.0,1230.82,1169.28,Credit Card,True,App,41.07,True,2025,8,3,Gadget Pro X92,Gaming,879.16,GlobalTech USA - 2,USA
TXN-609023,2025-08-24 15:03:32.830337,STORE-006,SKU-00041,GBP,758.74,108.39,0.79,599.4046000000001,513.7765,Cash,True,Web,16.46,False,2025,8,3,Gadget Pro X41,Oficina,686.02,GlobalTech UK - 6,UK
TXN-609024,2026-01-11 15:03:32.853539,STORE-004,SKU-ERROR-1428,JPY,574000.0,77900.0,4100.0,2353400000.0,2034010000.0,Unknown,False,Web,7.38,False,2026,1,1,,,,GlobalTech Colombia - 4,Colombia
TXN-609025,2025-09-16 15:03:32.871720,STORE-018,SKU-00144,GBP,196.38,28.05,0.79,155.1402,132.98069999999998,Desconocido,False,Store,19.44,True,2025,9,3,Gadget Pro X144,Gaming,177.56,GlobalTech UK - 18,UK
TXN-609026,2025-12-31 15:03:32.889108,STORE-001,SKU-00059,GBP,206.93,29.56,0.79,163.4747,140.12230000000002,Crypto,False,Store,16.34,False,2025,12,4,Gadget Pro X59,Electrónica,187.1,GlobalTech UK - 1,UK
TXN-609027,2025-12-08 15:03:32.907566,STORE-004,SKU-00012,COP,5177767.0,702696.95,4100.0,21228844700.0,18347787205.0,Cash,False,Web,38.75,False,2025,12,4,Gadget Pro X12,Oficina,902.05,GlobalTech Colombia - 4,Colombia
TXN-609028,2025-05-09 15:03:32.925444,STORE-006,SKU-00081,GBP,478.93,68.42,0.79,378.35470000000004,324.3029,Crypto,False,App,46.19,False,2025,5,2,Gadget Pro X81,Electrónica,433.03,GlobalTech UK - 6,UK
TXN-609029,2025-03-05 15:03:32.946702,STORE-014,SKU-00056,USD,1068.31,53.42,1.0,1068.31,1014.89,Credit Card,True,App,21.29,False,2025,3,1,Gadget Pro X56,Gaming,763.08,GlobalTech USA - 14,USA
TXN-609030,2026-02-13 15:03:32.966621,STORE-009,SKU-00001,USD,1457.27,72.86,1.0,1457.27,1384.41,Cash,True,Web,47.64,False,2026,2,1,Gadget Pro X1,Oficina,1040.91,GlobalTech USA - 9,USA
TXN-609031,2026-02-16 15:03:32.986040,STORE-003,SKU-00102,COP,3953310.2,536520.67,4100.0,16208571820.0,14008837073.000002,Crypto,False,Store,43.29,False,2026,2,1,Gadget Pro X102,Hogar,688.73,GlobalTech Colombia - 3,Colombia
TXN-609032,2025-11-13 15:03:33.004927,STORE-019,SKU-00128,EUR,162.37,8.12,1.0,162.37,154.25,Cash,False,App,41.17,False,2025,11,4,Gadget Pro X128,Gaming,115.98,GlobalTech USA - 19,USA
TXN-609033,2025-08-22 15:03:33.029471,STORE-006,SKU-00063,GBP,595.87,85.12,0.79,470.7373,403.4925,Unknown,False,App,10.06,False,2025,8,3,Gadget Pro X63,Oficina,538.76,GlobalTech UK - 6,UK
TXN-609034,2025-10-10 15:03:33.047662,STORE-005,SKU-00093,MXN,4353.4,497.53,17.5,76184.5,67477.72499999999,Cash,False,Social,17.18,False,2025,10,4,Gadget Pro X93,Gaming,177.69,GlobalTech México - 5,México
TXN-609035,2025-12-06 15:03:33.070530,STORE-006,SKU-00035,GBP,381.72,54.53,0.79,301.5588,258.48010000000005,Desconocido,True,App,40.99,True,2025,12,4,Gadget Pro X35,Gaming,345.14,GlobalTech UK - 6,UK
TXN-609036,2025-04-21 15:03:33.090307,STORE-019,SKU-00127,USD,1196.38,59.82,1.0,1196.38,1136.5600000000002,Desconocido,True,Web,28.81,False,2025,4,2,Gadget Pro X127,Hogar,854.56,GlobalTech USA - 19,USA
TXN-609037,2025-04-22 15:03:33.111635,STORE-011,SKU-00027,USD,190.26,9.51,1.0,190.26,180.75,Crypto,False,Web,20.35,False,2025,4,2,Gadget Pro X27,Gaming,135.9,GlobalTech USA - 11,USA
TXN-609038,2025-05-13 15:03:33.130556,STORE-017,SKU-00048,USD,1342.82,67.14,1.0,1342.82,1275.6799999999998,Unknown,True,Store,14.65,False,2025,5,2,Gadget Pro X48,Hogar,959.16,GlobalTech USA - 17,USA
TXN-609039,2025-05-13 15:03:33.150690,STORE-012,SKU-00136,MXN,25639.98,2930.28,17.5,448699.64999999997,397419.75,Cash,True,Web,32.03,False,2025,5,2,Gadget Pro X136,Gaming,1046.53,GlobalTech México - 12,México
